series_id,year,period,value,date,seasonal,category_code,item_code,demographics_code,characteristics_code,process_code,series_title,begin_year,begin_period,end_year,end_period,category_text,characteristics_text,demographics_text,item_text,process_text,display_level,selectable,sort_sequence,filtered_keep,total_expend,percent_expenditure
CXUAPPARELLB0105M,1994,A01,1907,1994-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,39033,0.048856096123792686
CXUAPPARELLB0105M,1995,A01,1967,1995-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,39395,0.04993019418707958
CXUAPPARELLB0105M,1996,A01,2223,1996-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,41965,0.05297271535803646
CXUAPPARELLB0105M,1997,A01,2063,1997-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,42846,0.04814918545488494
CXUAPPARELLB0105M,1998,A01,2030,1998-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,43811,0.046335395220378446
CXUAPPARELLB0105M,1999,A01,1985,1999-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,45998,0.04315405017609461
CXUAPPARELLB0105M,2000,A01,2265,2000-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,46794,0.04840364149249904
CXUAPPARELLB0105M,2001,A01,2149,2001-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,48722,0.04410738475432043
CXUAPPARELLB0105M,2002,A01,2094,2002-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,50432,0.041521256345177664
CXUAPPARELLB0105M,2003,A01,2018,2003-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,50468,0.03998573353412063
CXUAPPARELLB0105M,2004,A01,2052,2004-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,50974,0.040255816690862006
CXUAPPARELLB0105M,2005,A01,2159,2005-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,54354,0.03972108768443905
CXUAPPARELLB0105M,2006,A01,2101,2006-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,55697,0.037721959890119755
CXUAPPARELLB0105M,2007,A01,2092,2007-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,57285,0.036519158592999916
CXUAPPARELLB0105M,2008,A01,2037,2008-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,58632,0.03474212034383954
CXUAPPARELLB0105M,2009,A01,1848,2009-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,56879,0.032490022679723625
CXUAPPARELLB0105M,2010,A01,1737,2010-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,55212,0.031460552053901324
CXUAPPARELLB0105M,2011,A01,1988,2011-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,57460,0.03459798120431604
CXUAPPARELLB0105M,2012,A01,2121,2012-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,59980,0.035361787262420806
CXUAPPARELLB0105M,2013,A01,1867,2013-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,58842,0.03172903708235614
CXUAPPARELLB0105M,2014,A01,1858,2014-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,60417,0.030752933776917093
CXUAPPARELLB0105M,2015,A01,1984,2015-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,63671,0.03116018281478224
CXUAPPARELLB0105M,2016,A01,1959,2016-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,64910,0.030180249576336467
CXUAPPARELLB0105M,2017,A01,2052,2017-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,67604,0.03035323353647713
CXUAPPARELLB0105M,2018,A01,2103,2018-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,69131,0.030420505995862927
CXUAPPARELLB0105M,2019,A01,2245,2019-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,71173,0.031542860354347856
CXUAPPARELLB0105M,2020,A01,1463,2020-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,71905,0.02034629024407204
CXUAPPARELLB0105M,2021,A01,1774,2021-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,75284,0.02356410392646512
CXUAPPARELLB0105M,2022,A01,2270,2022-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,81961,0.027696099364331817
CXUAPPARELLB0105M,2023,A01,2487,2023-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,87922,0.028286435704374332
CXUAPPARELLB0105M,2024,A01,2034,2024-01-01,U,EXPEND,APPAREL,LB01,05,M,Apparel and services by Income Quintiles: Fourth 20 percent income quintile,1984,A01,2024,A01,Expenditures,Fourth 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,89972,0.022607033299248656
CXUAPPARELLB0106M,1984,A01,2649,1984-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,41825,0.063335325762104
CXUAPPARELLB0106M,1985,A01,2761,1985-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,45166,0.061130053580126645
CXUAPPARELLB0106M,1986,A01,2692,1986-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,46242,0.058215475109208076
CXUAPPARELLB0106M,1987,A01,2738,1987-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,46470,0.05891973316117925
CXUAPPARELLB0106M,1988,A01,3025,1988-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,48718,0.06209203990311589
CXUAPPARELLB0106M,1989,A01,3059,1989-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,53093,0.057615881566308175
CXUAPPARELLB0106M,1990,A01,3394,1990-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,55437,0.06122264913325036
CXUAPPARELLB0106M,1991,A01,3530,1991-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,57597,0.061287914301092074
CXUAPPARELLB0106M,1992,A01,3427,1992-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,57981,0.059105569065728426
CXUAPPARELLB0106M,1993,A01,3079,1993-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,59521,0.05172964163908537
CXUAPPARELLB0106M,1994,A01,3362,1994-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,60803,0.05529332434254889
CXUAPPARELLB0106M,1995,A01,3402,1995-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,62639,0.05431121186481266
CXUAPPARELLB0106M,1996,A01,3632,1996-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,66794,0.05437614156960206
CXUAPPARELLB0106M,1997,A01,3340,1997-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,66800,0.05
CXUAPPARELLB0106M,1998,A01,3280,1998-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,70648,0.046427358170082665
CXUAPPARELLB0106M,1999,A01,3478,1999-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,75015,0.046364060521229086
CXUAPPARELLB0106M,2000,A01,3989,2000-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,75102,0.05311443104045165
CXUAPPARELLB0106M,2001,A01,3500,2001-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,77125,0.04538087520259319
CXUAPPARELLB0106M,2002,A01,3617,2002-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,79199,0.04566976855768381
CXUAPPARELLB0106M,2003,A01,3255,2003-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,81731,0.03982576990370851
CXUAPPARELLB0106M,2004,A01,3654,2004-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,83710,0.04365069884123761
CXUAPPARELLB0106M,2005,A01,3704,2005-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,90469,0.040942201195989784
CXUAPPARELLB0106M,2006,A01,3548,2006-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,94150,0.037684545937334044
CXUAPPARELLB0106M,2007,A01,3849,2007-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,96752,0.03978212336695882
CXUAPPARELLB0106M,2008,A01,3490,2008-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,97003,0.035978268713338764
CXUAPPARELLB0106M,2009,A01,3339,2009-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,94244,0.03542931114978142
CXUAPPARELLB0106M,2010,A01,3461,2010-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,92870,0.037267147625713364
CXUAPPARELLB0106M,2011,A01,3266,2011-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,94551,0.034542204736068366
CXUAPPARELLB0106M,2012,A01,3352,2012-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,99368,0.03373319378471943
CXUAPPARELLB0106M,2013,A01,3056,2013-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,99237,0.030794965587432107
CXUAPPARELLB0106M,2014,A01,3625,2014-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,104363,0.03473453235342027
CXUAPPARELLB0106M,2015,A01,4025,2015-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,110508,0.036422702428783434
CXUAPPARELLB0106M,2016,A01,3511,2016-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,112221,0.031286479357695976
CXUAPPARELLB0106M,2017,A01,3633,2017-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,116988,0.031054467124833316
CXUAPPARELLB0106M,2018,A01,3680,2018-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,118781,0.030981385911888266
CXUAPPARELLB0106M,2019,A01,3571,2019-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,121571,0.02937378157619827
CXUAPPARELLB0106M,2020,A01,2820,2020-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,114839,0.024556117695208074
CXUAPPARELLB0106M,2021,A01,3305,2021-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,128213,0.02577741726657983
CXUAPPARELLB0106M,2022,A01,3611,2022-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,140657,0.02567238032945392
CXUAPPARELLB0106M,2023,A01,3888,2023-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,150093,0.025903939557474366
CXUAPPARELLB0106M,2024,A01,3872,2024-01-01,U,EXPEND,APPAREL,LB01,06,M,Apparel and services by Income Quintiles: Highest 20 percent income quintile,1984,A01,2024,A01,Expenditures,Highest 20 percent income quintile,Quintiles of income before taxes,Apparel and services,Means,0,TRUE,100,1,150342,0.025754612816112597
CXUAPPARELLB0403M,1984,A01,1370,1984-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1985,A01,1335,1985-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1986,A01,1426,1986-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1987,A01,1442,1987-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1988,A01,1504,1988-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1989,A01,1553,1989-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1990,A01,1571,1990-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1991,A01,1722,1991-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1992,A01,1842,1992-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1993,A01,1752,1993-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1994,A01,1748,1994-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1995,A01,1907,1995-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1996,A01,1879,1996-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1997,A01,1957,1997-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1998,A01,1781,1998-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,1999,A01,2047,1999-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,2000,A01,2059,2000-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
CXUAPPARELLB0403M,2001,A01,1922,2001-01-01,U,EXPEND,APPAREL,LB04,03,M,Apparel and services by Age: Reference person from age 25 to 34,1984,A01,2024,A01,Expenditures,Reference person from age 25 to 34,Age of reference person,Apparel and services,Means,0,TRUE,100,1,NA,NA
